,longitude,latitude,housing_median_age,median_income,house_category,bedrooms_per_person,rooms_per_person,bedrooms_per_rooms,bedrooms_per_family,Pessoas_por_familia,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,valor_real,valor_previsto,diferenca,porcentagem,categoria_desconto
13584,-117.3,34.13,42.0,1.4531,20%_cheaper,0.36357702349869453,1.3805483028720626,0.26335697399527186,1.1275303643724697,3.1012145748987856,0,1,0,0,0,71500.0,65710.0,5790.0,8.811444224623346,Cara
19336,-122.78,38.53,9.0,4.2716,60%-80%,0.3451561672842774,1.9370037056643727,0.17819076250341623,1.0316455696202531,2.9889240506329116,1,0,0,0,0,250800.0,219815.0,30985.0,14.095944316811865,Cara
1222,-120.72,38.24,32.0,2.5473,20%_cheaper,0.5117813383600377,2.530631479736098,0.2022346368715084,1.103658536585366,2.1565040650406506,0,1,0,0,0,101600.0,109535.0,-7935.0,-7.244259825626512,Desconto ok
20287,-119.17,34.17,42.0,2.6667,40%-60%,0.23166023166023167,1.0895752895752895,0.21261516654854712,0.8849557522123894,3.8200589970501473,0,0,0,0,1,164900.0,177235.0,-12335.0,-6.959686292210907,Desconto ok
1870,-119.94,38.95,25.0,2.32,20%_cheaper,0.47266313932980597,1.5776014109347443,0.29960871995528227,1.3535353535353536,2.8636363636363638,0,1,0,0,0,91300.0,80105.0,11195.0,13.975407277947694,Cara
13617,-117.27,34.13,40.0,3.0721,20%_cheaper,0.3203026481715006,1.6368221941992434,0.19568567026194145,0.9477611940298507,2.958955223880597,0,1,0,0,0,83800.0,100100.0,-16300.0,-16.283716283716284,Desconto muito alto
9594,-120.46,37.33,17.0,3.2852,20%_cheaper,0.3969491525423729,2.0715254237288137,0.19162166584846999,1.0606884057971016,2.6721014492753623,0,1,0,0,0,98800.0,134340.0,-35540.0,-26.45526276611583,Desconto muito alto
17681,-121.87,37.29,18.0,2.3715,60%-80%,0.5831622176591376,1.942505133470226,0.30021141649048627,1.027124773960217,1.7613019891500905,1,0,0,0,0,228000.0,185415.0,42585.0,22.967397459752448,Cara
2185,-119.98,36.74,26.0,3.4861,20%-40%,0.28013392857142855,1.6216517857142858,0.17274604267033725,0.9653846153846154,3.4461538461538463,0,1,0,0,0,112500.0,119940.0,-7440.0,-6.203101550775387,Desconto ok
5429,-118.42,34.02,22.0,3.1746,20%_expensive,0.6851963746223565,1.9891238670694864,0.3444714459295261,1.2628062360801782,1.8429844097995545,1,0,0,0,0,348800.0,240680.0,108120.0,44.92271896293834,Cara
6108,-117.88,34.13,25.0,2.8547,20%-40%,0.3906810035842294,1.528673835125448,0.2555685814771395,1.0497592295345104,2.6869983948635636,1,0,0,0,0,155600.0,189005.0,-33405.0,-17.674135604878177,Desconto muito alto
11863,-121.24,40.31,36.0,3.5962,20%_cheaper,0.4762658227848101,2.526898734177215,0.18847839699436444,1.1488549618320612,2.4122137404580153,0,1,0,0,0,93600.0,146950.0,-53350.0,-36.3048656005444,Desconto muito alto
13277,-117.64,34.09,34.0,3.05,20%-40%,0.36169045005488476,1.5581778265642152,0.2321239873194787,1.0443740095087164,2.8874801901743266,0,1,0,0,0,121300.0,104140.0,17160.0,16.4778183214903,Cara
13665,-117.31,34.02,18.0,5.2139,20%-40%,0.3047830923248053,1.817575083426029,0.16768665850673195,0.9614035087719298,3.1543859649122807,0,1,0,0,0,129300.0,168350.0,-39050.0,-23.195723195723193,Desconto muito alto
17941,-121.94,37.33,37.0,4.75,60%-80%,0.3893491124260355,2.156213017751479,0.1805708013172338,0.9454022988505747,2.42816091954023,1,0,0,0,0,251100.0,260045.0,-8945.0,-3.439789267242208,Desconto baixo
10769,-117.89,33.66,33.0,4.1372,60%-80%,0.4842689697717458,2.217766810610734,0.21835883171070933,1.0724043715846994,2.2144808743169397,1,0,0,0,0,265200.0,271620.0,-6420.0,-2.363596200574332,Desconto baixo
19852,-119.21,36.38,18.0,2.0216,20%_cheaper,0.28268309377138945,1.4770704996577686,0.19138090824837814,1.0455696202531646,3.69873417721519,0,1,0,0,0,58000.0,73185.0,-15185.0,-20.748787319805974,Desconto muito alto
11283,-117.96,33.79,29.0,2.0677,60%-80%,0.4282051282051282,1.5495726495726496,0.2763375620518478,1.0394190871369295,2.4273858921161824,1,0,0,0,0,214500.0,149170.0,65330.0,43.79566937051686,Cara
13700,-117.24,34.12,29.0,2.1563,20%_cheaper,0.36608122941822174,1.4566410537870471,0.2513187641296157,1.1247892074198989,3.072512647554806,0,1,0,0,0,72300.0,71755.0,545.0,0.7595289526862239,Cara
4798,-118.35,34.03,42.0,1.9928,20%-40%,0.31334149326805383,1.2503059975520197,0.25061184532550174,1.0219560878243512,3.2614770459081837,1,0,0,0,0,125400.0,148170.0,-22770.0,-15.367483296213807,Desconto muito alto
7967,-118.19,33.86,36.0,3.1215,20%-40%,0.3291139240506329,1.213381555153707,0.27123695976154993,1.0459770114942528,3.17816091954023,1,0,0,0,0,153600.0,171315.0,-17715.0,-10.340600647929254,Desconto bom
9797,-121.92,36.57,42.0,4.174,20%_expensive,0.537117903930131,2.8704512372634645,0.18711967545638944,1.234113712374582,2.297658862876254,0,0,0,0,1,394400.0,273475.0,120925.0,44.21793582594387,Cara
13115,-121.13,38.37,10.0,7.0326,60%-80%,0.3200836820083682,2.1631799163179917,0.14796905222437137,0.9870967741935484,3.0838709677419356,0,1,0,0,0,241100.0,282850.0,-41750.0,-14.760473749337105,Desconto bom
12249,-116.95,33.76,10.0,1.7079,20%_cheaper,0.5418656478828399,2.1935689270932826,0.24702467343976778,1.1729841488628532,2.1647139903514816,0,1,0,0,0,95900.0,74225.0,21675.0,29.201751431458405,Cara
7226,-118.16,34.02,42.0,2.5313,20%-40%,0.2794307891332471,1.053040103492885,0.26535626535626533,1.0384615384615385,3.7163461538461537,1,0,0,0,0,156900.0,168440.0,-11540.0,-6.851104250771788,Desconto ok
14631,-117.21,32.81,26.0,5.5413,20%_expensive,0.3832391713747646,2.3502824858757063,0.16306089743589744,1.0710526315789475,2.794736842105263,0,0,0,0,1,302100.0,331330.0,-29230.0,-8.822020342256964,Desconto ok
19785,-122.79,40.75,17.0,2.125,20%_cheaper,0.6050295857988166,2.848372781065089,0.21241236042586342,1.4607142857142856,2.414285714285714,0,1,0,0,0,71700.0,93150.0,-21450.0,-23.027375201288244,Desconto muito alto
14609,-117.19,32.81,33.0,5.1491,40%-60%,0.375056280954525,2.3529941467807296,0.15939533103712208,0.9928486293206198,2.6471990464839092,0,0,0,0,1,207000.0,323810.0,-116810.0,-36.073623421142024,Desconto muito alto
9736,-121.7,36.77,21.0,3.0347,60%-80%,0.3660030627871363,1.7565084226646248,0.2083696599825632,1.1116279069767443,3.0372093023255813,1,0,0,0,0,227200.0,180580.0,46620.0,25.81681249307786,Cara
16820,-122.47,37.65,27.0,4.6452,60%-80%,0.3294843718893092,1.6131793748755723,0.2042453412316426,1.0311526479750779,3.129595015576324,0,0,0,0,1,236200.0,244070.0,-7870.0,-3.2244847789568563,Desconto baixo
7925,-118.08,33.84,31.0,4.8448,40%-60%,0.32004429678848284,1.6090808416389812,0.1988988300068823,1.0452079566003616,3.2658227848101267,1,0,0,0,0,194600.0,216595.0,-21995.0,-10.154897389136407,Desconto bom
18085,-122.05,37.31,25.0,8.0727,20%_expensive,0.3474787818272591,2.2970544183724413,0.15127146272549447,1.045045045045045,3.0075075075075075,1,0,0,0,0,455500.0,369185.0,86315.0,23.379877297289976,Cara
16341,-121.33,38.03,10.0,2.2961,20%-40%,0.2204724409448819,0.9905511811023622,0.22257551669316375,0.958904109589041,4.3493150684931505,0,1,0,0,0,126700.0,93140.0,33560.0,36.031780115954476,Cara
14580,-117.19,32.82,35.0,5.253,40%-60%,0.4072398190045249,2.429864253393665,0.16759776536312848,1.0404624277456647,2.554913294797688,0,0,0,0,1,204000.0,338890.0,-134890.0,-39.803476054176876,Desconto muito alto
6841,-118.12,34.06,23.0,2.2261,60%-80%,0.35958549222797925,1.233160621761658,0.2915966386554622,1.0611620795107033,2.9510703363914375,1,0,0,0,0,211800.0,183385.0,28415.0,15.494724214085121,Cara
13024,-121.24,38.67,28.0,4.0182,20%-40%,0.3381171067738232,2.04247990815155,0.16554243957279371,1.0137693631669535,2.9982788296041307,0,1,0,0,0,131700.0,142155.0,-10455.0,-7.354648095388836,Desconto ok
16735,-122.4,37.68,41.0,4.1146,60%-80%,0.46507177033492825,2.169377990430622,0.21438023820026467,1.0588235294117647,2.2766884531590414,0,0,0,1,0,272200.0,275760.0,-3560.0,-1.2909776617348419,Desconto baixo
3118,-117.81,35.65,19.0,1.8984,20%_cheaper,0.48494983277591974,1.879598662207358,0.2580071174377224,1.1111111111111112,2.2911877394636013,0,1,0,0,0,54300.0,75515.0,-21215.0,-28.093756207376018,Desconto muito alto
11357,-117.93,33.74,5.0,3.3017,20%_cheaper,0.2957957957957958,0.9594594594594594,0.3082942097026604,1.0,3.3807106598984773,1,0,0,0,0,87500.0,160780.0,-73280.0,-45.57780818509765,Desconto muito alto
16579,-121.43,37.74,40.0,3.5789,20%-40%,0.45901639344262296,2.011709601873536,0.2281722933643772,1.1136363636363635,2.4261363636363638,0,1,0,0,0,110400.0,124315.0,-13915.0,-11.193339500462535,Desconto bom
18877,-122.23,38.09,26.0,2.4875,20%_cheaper,0.392674281213076,1.73178416699488,0.2267455083011144,1.033160621761658,2.6310880829015546,0,0,0,1,0,90000.0,163075.0,-73075.0,-44.810669937145484,Desconto muito alto
4283,-118.32,34.09,34.0,2.0557,60%-80%,0.3415991902834008,0.7479757085020243,0.45669824086603517,1.0336906584992342,3.0260336906584993,1,0,0,0,0,225000.0,174615.0,50385.0,28.85490937204708,Cara
4756,-118.34,34.05,41.0,2.7409,40%-60%,0.34477720964207453,1.533235938641344,0.2248689852310624,1.0150537634408603,2.944086021505376,1,0,0,0,0,167100.0,184115.0,-17015.0,-9.241506667028759,Desconto ok
14058,-117.13,32.74,52.0,3.6852,40%-60%,0.4930875576036866,2.3225806451612905,0.2123015873015873,1.0,2.02803738317757,0,0,0,0,1,185300.0,236855.0,-51555.0,-21.7664816026683,Desconto muito alto
11944,-117.43,33.93,36.0,4.5122,20%-40%,0.336734693877551,2.0289115646258504,0.16596814752724226,1.0588235294117647,3.144385026737968,0,1,0,0,0,113300.0,159675.0,-46375.0,-29.043369343979958,Desconto muito alto
16241,-121.29,37.99,30.0,1.5152,20%_cheaper,0.26151560178306094,0.6295195641406637,0.4154209284028324,1.0076335877862594,3.8530534351145036,0,1,0,0,0,81300.0,72610.0,8690.0,11.96804847817105,Cara
2525,-122.53,39.5,25.0,2.4861,20%_cheaper,0.364741641337386,1.8708206686930091,0.19496344435418358,1.1374407582938388,3.118483412322275,0,1,0,0,0,71900.0,86010.0,-14110.0,-16.405069178002556,Desconto muito alto
165,-122.25,37.8,43.0,2.1429,60%-80%,0.5827814569536424,1.739514348785872,0.3350253807106599,1.0969529085872576,1.8822714681440442,0,0,0,1,0,250000.0,166500.0,83500.0,50.150150150150154,Cara
8592,-118.36,33.88,44.0,4.4271,20%_expensive,0.3342736248236953,1.9210155148095909,0.17400881057268722,0.9595141700404858,2.8704453441295548,1,0,0,0,0,336200.0,206075.0,130125.0,63.14448623074124,Cara
2738,-115.56,32.78,35.0,4.6154,20%_cheaper,0.3284552845528455,1.9268292682926829,0.17046413502109706,1.057591623036649,3.2198952879581153,0,1,0,0,0,86200.0,161180.0,-74980.0,-46.51941928278943,Desconto muito alto
10966,-117.89,33.77,35.0,3.9219,40%-60%,0.2768361581920904,1.4519774011299436,0.19066147859922178,0.9320652173913043,3.3668478260869565,1,0,0,0,0,189600.0,178270.0,11330.0,6.355528131485948,Cara
20011,-119.12,36.05,27.0,2.1477,20%_cheaper,0.3019755409219191,1.4816556914393226,0.2038095238095238,1.0126182965299684,3.3533123028391167,0,1,0,0,0,53900.0,67265.0,-13365.0,-19.869174161896975,Desconto muito alto
14548,-117.25,32.94,15.0,5.9806,20%_expensive,0.5037147102526003,2.6805349182763742,0.18791574279379158,1.1452702702702702,2.2736486486486487,0,0,0,0,1,370500.0,380485.0,-9985.0,-2.624282166182635,Desconto baixo
19515,-121.02,37.62,14.0,1.6731,20%_cheaper,0.2723422278695468,1.2149512918254977,0.22415896810179536,1.062809917355372,3.902479338842975,0,1,0,0,0,95800.0,58865.0,36935.0,62.74526458846513,Cara
409,-122.28,37.9,52.0,10.0825,20%_expensive,0.3799392097264438,3.0440729483282674,0.12481278082875687,1.0245901639344261,2.69672131147541,0,0,0,1,0,397000.0,426435.0,-29435.0,-6.902576008066879,Desconto ok
12563,-121.43,38.54,43.0,2.9769,20%_cheaper,0.45723684210526316,2.2850877192982457,0.20009596928982726,1.0170731707317073,2.2243902439024392,0,1,0,0,0,92700.0,109635.0,-16935.0,-15.44670953618826,Desconto muito alto
10108,-117.95,33.92,11.0,4.3426,20%-40%,0.44291091593475534,1.9617314930991216,0.22577550367764632,1.0172910662824208,2.2968299711815563,1,0,0,0,0,141300.0,241345.0,-100045.0,-41.45310654871657,Desconto muito alto
11929,-117.38,33.94,21.0,4.0625,20%-40%,0.32646048109965636,2.120274914089347,0.1539708265802269,0.987012987012987,3.0233766233766235,0,1,0,0,0,136800.0,152770.0,-15970.0,-10.453623093539308,Desconto bom
10400,-117.55,33.52,15.0,5.136,20%_expensive,0.46616541353383456,3.2030075187969924,0.14553990610328638,1.3777777777777778,2.9555555555555557,1,0,0,0,0,447400.0,290555.0,156845.0,53.98117396017965,Cara
9822,-121.92,36.62,52.0,2.5625,60%-80%,0.5242214532871973,2.4394463667820068,0.2148936170212766,1.063157894736842,2.0280701754385966,0,0,0,0,1,235400.0,188930.0,46470.0,24.596411369290212,Cara
17119,-122.14,37.48,36.0,4.0039,20%-40%,0.24057084607543322,1.2334352701325177,0.19504132231404958,0.9874476987447699,4.104602510460251,0,0,0,1,0,148900.0,208390.0,-59490.0,-28.54743509765344,Desconto muito alto
13588,-117.29,34.12,45.0,1.8438,20%_cheaper,0.3355640535372849,1.308795411089866,0.25639152666179693,1.281021897810219,3.8175182481751824,0,1,0,0,0,72100.0,67380.0,4720.0,7.005046007717423,Cara
18630,-121.93,37.04,36.0,5.8642,20%_expensive,0.3397341211225997,2.2481536189069424,0.15111695137976347,1.116504854368932,3.2864077669902914,1,0,0,0,0,363500.0,313655.0,49845.0,15.89166440834675,Cara
3436,-118.41,34.26,38.0,2.5313,20%-40%,0.19248826291079812,0.8169014084507042,0.23563218390804597,0.9234234234234234,4.797297297297297,1,0,0,0,0,136100.0,138755.0,-2655.0,-1.9134445605563761,Desconto baixo
12622,-121.52,38.5,19.0,4.8497,40%-60%,0.31957125843588724,1.945216355696705,0.16428571428571428,0.9415204678362573,2.9461988304093567,0,1,0,0,0,184400.0,156520.0,27880.0,17.812420138001535,Cara
7884,-118.13,33.87,20.0,3.3304,40%-60%,0.37317282889079967,1.5640584694754944,0.23859263331500824,1.0559610705596107,2.829683698296837,1,0,0,0,0,194600.0,200800.0,-6200.0,-3.087649402390438,Desconto baixo
5409,-118.44,34.03,41.0,4.2411,20%_expensive,0.47237076648841353,2.0748663101604277,0.22766323024054982,1.0557768924302788,2.235059760956175,1,0,0,0,0,350900.0,239990.0,110910.0,46.21442560106671,Cara
15329,-117.3,33.23,13.0,2.765,20%_cheaper,0.4496873223422399,2.0574189880613987,0.218568665377176,0.9813895781637717,2.1823821339950373,1,0,0,0,0,98500.0,187535.0,-89035.0,-47.476471058735704,Desconto muito alto
13841,-117.31,34.53,26.0,2.6125,20%_cheaper,0.39396346306592533,1.8260524225575854,0.21574597651152674,1.124716553287982,2.854875283446712,0,1,0,0,0,79900.0,116230.0,-36330.0,-31.256990449969884,Desconto muito alto
15765,-122.43,37.77,52.0,3.2981,60%-80%,0.5412844036697247,2.135321100917431,0.2534908700322234,1.0021231422505308,1.851380042462845,0,0,0,1,0,222700.0,279300.0,-56600.0,-20.264948084496957,Desconto muito alto
6101,-117.88,34.12,35.0,4.0938,40%-60%,0.2536764705882353,1.4466911764705883,0.17534942820838628,0.9550173010380623,3.764705882352941,1,0,0,0,0,165300.0,184725.0,-19425.0,-10.515631343889567,Desconto bom
20548,-121.76,38.68,38.0,1.3942,20%_cheaper,0.25392296718972895,0.9614835948644793,0.26409495548961426,0.9417989417989417,3.708994708994709,0,1,0,0,0,69400.0,71175.0,-1775.0,-2.493853178784686,Desconto baixo
10789,-117.92,33.63,24.0,3.5161,60%-80%,0.6336206896551724,2.2442528735632186,0.28233034571062743,1.2708933717579252,2.005763688760807,1,0,0,0,0,236400.0,296655.0,-60255.0,-20.31147292309248,Desconto muito alto
18711,-122.42,40.59,24.0,2.6792,20%-40%,0.43783783783783786,2.2725225225225225,0.19266600594648167,0.992849846782431,2.267620020429009,0,1,0,0,0,138900.0,106765.0,32135.0,30.09881515477919,Cara
129,-122.2,37.84,30.0,6.0666,20%_expensive,0.4099526066350711,2.6196682464454977,0.15649027589326098,1.0087463556851313,2.4606413994169096,0,0,0,1,0,311500.0,329965.0,-18465.0,-5.596048065703938,Desconto ok
15117,-116.95,32.83,14.0,3.3081,40%-60%,0.3922366567537956,1.9591485365471906,0.2002077175041943,1.0741534504929275,2.738534076296614,1,0,0,0,0,168700.0,188275.0,-19575.0,-10.397025627406718,Desconto bom
16365,-121.31,38.02,24.0,2.7981,20%_cheaper,0.3478419897585955,1.5204828090709583,0.22877074813567477,1.081911262798635,3.110352673492605,0,1,0,0,0,92100.0,90650.0,1450.0,1.5995587424158852,Cara
20202,-119.2,34.26,25.0,5.4087,60%-80%,0.3073701842546064,1.8450586264656617,0.16659101225601453,0.9734748010610079,3.1671087533156497,0,0,0,0,1,223200.0,278320.0,-55120.0,-19.80454153492383,Desconto muito alto
6663,-118.13,34.16,52.0,3.6719,60%-80%,0.306640625,1.55859375,0.19674185463659147,1.0753424657534247,3.506849315068493,1,0,0,0,0,227900.0,197015.0,30885.0,15.67647133466995,Cara
13055,-121.28,38.61,22.0,2.7356,20%_cheaper,0.4123917388407728,1.9573617588274483,0.21068754254594962,1.103386809269162,2.6755793226381464,0,1,0,0,0,96100.0,107705.0,-11605.0,-10.774801541246925,Desconto bom
14056,-117.13,32.75,31.0,2.5872,20%-40%,0.5531197301854974,1.96964586846543,0.2808219178082192,1.077175697865353,1.9474548440065682,0,0,0,0,1,130600.0,193875.0,-63275.0,-32.63700838168923,Desconto muito alto
2635,-124.16,40.6,39.0,2.4519,20%_cheaper,0.440809968847352,2.059190031152648,0.2140695915279879,0.9691780821917808,2.1986301369863015,0,0,0,0,1,85100.0,180935.0,-95835.0,-52.966534943488,Desconto muito alto
11057,-117.86,33.79,34.0,3.8929,40%-60%,0.33251833740831294,1.534637326813366,0.21667551779075941,0.9622641509433962,2.893867924528302,1,0,0,0,0,187500.0,204900.0,-17400.0,-8.49194729136164,Desconto ok
20295,-119.19,34.16,34.0,3.9722,40%-60%,0.3020090732339598,1.6915100453661698,0.178544061302682,1.0762124711316396,3.5635103926097,0,0,0,0,1,189000.0,215215.0,-26215.0,-12.180842413400553,Desconto bom
5735,-118.23,34.15,26.0,3.1004,60%-80%,0.3918918918918919,1.237987987987988,0.3165554881746513,1.0807453416149069,2.7577639751552794,1,0,0,0,0,257100.0,191435.0,65665.0,34.30146002559616,Cara
13014,-121.17,38.69,5.0,5.6902,60%-80%,0.4677849790316432,2.721311475409836,0.1718968898851219,1.077260755048288,2.302897278314311,0,1,0,0,0,243200.0,210310.0,32890.0,15.638818886405781,Cara
3401,-118.33,34.27,29.0,3.1349,60%-80%,0.41216216216216217,1.7083333333333333,0.24126565589980223,1.0427350427350428,2.52991452991453,1,0,0,0,0,230200.0,220810.0,9390.0,4.252524795072687,Cara
19174,-122.65,38.4,21.0,6.8586,20%_expensive,0.375,2.6475,0.141643059490085,0.974025974025974,2.5974025974025974,1,0,0,0,0,343100.0,362995.0,-19895.0,-5.480791746442788,Desconto ok
13064,-121.32,38.57,25.0,3.6897,20%_cheaper,0.2896825396825397,1.373015873015873,0.21098265895953758,0.874251497005988,3.0179640718562872,0,1,0,0,0,101100.0,134875.0,-33775.0,-25.041705282669135,Desconto muito alto
9517,-123.2,39.15,27.0,2.0074,20%_cheaper,0.40202702702702703,1.6722972972972974,0.2404040404040404,1.0577777777777777,2.631111111111111,1,0,0,0,0,96200.0,129235.0,-33035.0,-25.561960769141486,Desconto muito alto
2521,-122.74,39.71,16.0,1.6607,20%_cheaper,0.8588235294117647,3.0,0.28627450980392155,1.9210526315789473,2.236842105263158,0,1,0,0,0,14999.0,94865.0,-79866.0,-84.18911084172245,Desconto muito alto
19317,-123.04,38.49,30.0,2.6161,20%-40%,0.6705118961788031,2.8673395818312906,0.233844606487302,1.597938144329897,2.3831615120274914,0,0,0,0,1,132500.0,233930.0,-101430.0,-43.359124524430385,Desconto muito alto
9598,-120.48,37.31,42.0,2.355,20%_cheaper,0.30403800475059384,1.402019002375297,0.216857263871241,1.0019569471624266,3.295499021526419,0,1,0,0,0,75600.0,80450.0,-4850.0,-6.028589185829708,Desconto ok
20005,-119.13,36.13,28.0,2.0586,20%_cheaper,0.2684797768479777,1.1666666666666667,0.2301255230125523,1.0377358490566038,3.8652291105121295,0,1,0,0,0,40900.0,66610.0,-25710.0,-38.59780813691638,Desconto muito alto
19412,-121.01,37.74,14.0,8.7783,20%_expensive,0.3731155778894472,2.9748743718592965,0.12542229729729729,0.9867109634551495,2.644518272425249,0,1,0,0,0,435000.0,338090.0,96910.0,28.66396521636251,Cara
3674,-118.39,34.22,35.0,5.0818,40%-60%,0.2615505090054816,1.4017227877838685,0.18659217877094972,0.9681159420289855,3.701449275362319,1,0,0,0,0,186800.0,213005.0,-26205.0,-12.302528109668787,Desconto bom
5900,-118.31,34.17,12.0,3.1823,60%-80%,0.4395656279508971,1.5051935788479698,0.29203262233375155,1.0952941176470588,2.491764705882353,1,0,0,0,0,218300.0,206815.0,11485.0,5.553272248144477,Cara
15164,-117.02,32.95,25.0,3.7784,40%-60%,0.3202301054650048,1.8302972195589646,0.1749607124148769,1.0372670807453417,3.239130434782609,1,0,0,0,0,160100.0,205910.0,-45810.0,-22.24758389587684,Desconto muito alto
10969,-117.87,33.76,37.0,4.1071,20%_expensive,0.3932532347504621,2.284195933456562,0.17216265425854743,1.0799492385786802,2.746192893401015,1,0,0,0,0,311300.0,273170.0,38130.0,13.958340959841856,Cara
