,valor_real,latitude,longitude,valor_previsto,diferenca,porcentagem,categoria_desconto
607,157800.0,37.69,-122.12,192994.99999999997,-35194.99999999997,-18.236223736366213,Desconto muito alto
608,130100.0,35.34,-119.08,148845.0,-18745.0,-12.593637676777854,Desconto bom
613,112900.0,39.15,-123.21,145690.0,-32790.0,-22.506692291852566,Desconto muito alto
614,142000.0,33.93,-118.31,249429.99999999997,-107429.99999999997,-43.070200056127966,Desconto muito alto
615,341600.0,37.77,-122.06,380075.0,-38475.0,-10.123002039071235,Desconto bom
616,58500.0,36.72,-119.74,65144.99999999999,-6644.999999999993,-10.200322357817166,Desconto bom
617,287200.0,34.06,-117.9,338249.99999999994,-51049.99999999994,-15.092387287509224,Desconto muito alto
619,156000.0,33.93,-118.33,252539.99999999994,-96539.99999999994,-38.22760750772154,Desconto muito alto
621,218000.0,34.26,-119.19,264725.0,-46725.0,-17.65039191613939,Desconto muito alto
622,68200.0,35.19,-119.42,131930.0,-63730.0,-48.3059198059577,Desconto muito alto
624,69600.0,36.78,-119.82,93720.0,-24120.0,-25.73623559539053,Desconto muito alto
627,84000.0,34.1,-116.43,104784.99999999999,-20784.999999999985,-19.83585436846876,Desconto muito alto
630,244799.99999999997,33.54,-117.72,296650.0,-51850.00000000003,-17.478510028653304,Desconto muito alto
632,117600.0,33.8,-118.18,128695.0,-11095.0,-8.621158553168344,Desconto ok
633,114200.0,38.26,-120.93,144174.99999999997,-29974.99999999997,-20.79070573955261,Desconto muito alto
639,84800.0,40.09,-122.38,99774.99999999999,-14974.999999999985,-15.008769731896757,Desconto muito alto
643,343700.0,37.8,-121.98,403850.0,-60150.0,-14.894143865296522,Desconto bom
644,146200.0,35.37,-119.12,180945.0,-34745.0,-19.20196744867225,Desconto muito alto
645,71200.0,38.52,-121.45,95725.0,-24525.0,-25.620266388090883,Desconto muito alto
647,241900.0,33.81,-118.13,289860.0,-47960.0,-16.54591871938177,Desconto muito alto
658,158700.0,33.9,-118.09,201105.0,-42405.0,-21.085999850824198,Desconto muito alto
660,162200.0,33.81,-118.21,171320.00000000003,-9120.00000000003,-5.323371468596794,Desconto ok
662,162400.0,33.24,-117.31,222285.0,-59885.0,-26.94063926940639,Desconto muito alto
663,134200.0,33.97,-118.29,248600.00000000003,-114400.00000000003,-46.01769911504425,Desconto muito alto
664,197700.0,38.26,-122.07,240030.0,-42330.0,-17.635295588051495,Desconto muito alto
665,160300.0,36.83,-119.85,289895.0,-129595.0,-44.70411700788217,Desconto muito alto
666,80400.0,40.63,-122.42,85975.0,-5575.0,-6.484443152079093,Desconto ok
668,168400.0,33.84,-118.06,193640.0,-25240.0,-13.034497004751083,Desconto bom
669,119900.0,33.57,-117.7,338594.99999999994,-218694.99999999994,-64.5889632156411,Desconto muito alto
670,227500.0,34.2,-118.51,241895.00000000003,-14395.00000000003,-5.950929122139783,Desconto ok
672,189800.0,33.96,-118.33,270989.99999999994,-81189.99999999994,-29.960515148160432,Desconto muito alto
674,227600.0,33.83,-118.13,270135.00000000006,-42535.00000000006,-15.745830788309567,Desconto muito alto
675,91200.0,39.53,-121.53,174139.99999999997,-82939.99999999997,-47.62834500976225,Desconto muito alto
677,65900.0,36.79,-119.82,103405.0,-37505.0,-36.270006285962964,Desconto muito alto
678,40400.0,35.54,-117.29,139364.99999999997,-98964.99999999997,-71.01137301331036,Desconto muito alto
683,137900.0,36.21,-121.13,177499.99999999997,-39599.99999999997,-22.309859154929566,Desconto muito alto
687,66900.0,34.2,-116.06,90374.99999999999,-23474.999999999985,-25.97510373443982,Desconto muito alto
690,48700.0,35.35,-119.0,61150.00000000001,-12450.000000000007,-20.35977105478333,Desconto muito alto
691,131100.0,32.61,-117.06,149619.99999999997,-18519.99999999997,-12.378024328298338,Desconto bom
693,87900.0,38.09,-122.25,118855.00000000001,-30955.000000000015,-26.044339741702082,Desconto muito alto
696,266500.0,37.93,-122.05,326445.0,-59945.0,-18.362970791404372,Desconto muito alto
697,191400.0,33.83,-117.99,224845.0,-33445.0,-14.874691454112835,Desconto bom
698,169100.0,34.08,-118.28,184610.0,-15510.0,-8.401495043605438,Desconto ok
703,299500.0,37.33,-121.92,328184.99999999994,-28684.99999999994,-8.740496975791077,Desconto ok
704,177600.0,37.63,-122.07,223434.99999999997,-45834.99999999997,-20.51379595855617,Desconto muito alto
705,173300.0,34.1,-117.87,216574.99999999994,-43274.99999999994,-19.981530647581646,Desconto muito alto
706,134100.0,38.79,-123.01,181079.99999999997,-46979.99999999997,-25.944333996023843,Desconto muito alto
707,120800.0,34.99,-118.61,156310.0,-35510.0,-22.717676412257692,Desconto muito alto
708,150800.0,36.77,-119.68,198804.99999999997,-48004.99999999997,-24.14677699253036,Desconto muito alto
710,179400.0,37.68,-122.13,201705.0,-22305.0,-11.058228601174983,Desconto bom
714,391300.0,32.79,-117.06,422460.0,-31160.0,-7.37584623396298,Desconto ok
716,174100.0,37.42,-121.91,198465.00000000003,-24365.00000000003,-12.276723855591678,Desconto bom
720,194300.0,37.25,-121.82,205994.99999999997,-11694.99999999997,-5.677322265103508,Desconto ok
722,155500.0,34.14,-117.9,191185.0,-35685.0,-18.665167246384392,Desconto muito alto
723,232400.0,33.83,-117.85,252330.0,-19930.0,-7.898387032853803,Desconto ok
724,206700.0,37.64,-122.1,283855.00000000006,-77155.00000000006,-27.18113121135793,Desconto muito alto
725,329800.0,33.66,-117.95,356460.0,-26660.0,-7.479100039275094,Desconto ok
729,59200.0,41.12,-120.96,106624.99999999999,-47424.999999999985,-44.47831184056271,Desconto muito alto
730,169900.0,33.13,-117.05,215555.00000000003,-45655.00000000003,-21.18020922734338,Desconto muito alto
733,120800.0,32.58,-117.1,137254.99999999997,-16454.99999999997,-11.988634293832629,Desconto bom
734,163000.0,33.88,-118.18,222200.0,-59200.0,-26.642664266426642,Desconto muito alto
735,130700.0,32.73,-117.04,188440.0,-57740.0,-30.641052855020167,Desconto muito alto
736,126900.0,38.13,-122.24,235329.99999999997,-108429.99999999997,-46.07572345217354,Desconto muito alto
737,96400.0,32.75,-117.1,132655.0,-36255.0,-27.330292864950433,Desconto muito alto
739,199600.0,33.67,-117.81,331885.0,-132285.0,-39.85868599062928,Desconto muito alto
742,270700.0,32.76,-116.97,328020.0,-57320.0,-17.474544235107615,Desconto muito alto
745,230000.0,33.74,-117.96,251725.00000000003,-21725.00000000003,-8.630449895719545,Desconto ok
746,103200.0,32.57,-117.08,138100.0,-34900.0,-25.271542360608258,Desconto muito alto
749,134700.0,32.64,-117.1,163545.0,-28845.0,-17.63734751903146,Desconto muito alto
753,91100.0,38.13,-121.25,128660.00000000001,-37560.000000000015,-29.19322244675891,Desconto muito alto
754,82500.0,37.81,-122.29,109445.0,-26945.0,-24.6196719813605,Desconto muito alto
756,170100.0,38.6,-121.35,193694.99999999997,-23594.99999999997,-12.18152249670873,Desconto bom
761,386800.0,37.52,-122.29,425800.0,-39000.0,-9.159229685298262,Desconto ok
762,92700.0,33.93,-118.27,109749.99999999999,-17049.999999999985,-15.53530751708427,Desconto muito alto
768,150000.0,37.83,-122.26,169990.0,-19990.0,-11.75951526560386,Desconto bom
769,155200.0,32.74,-117.12,233120.00000000003,-77920.00000000003,-33.42484557309541,Desconto muito alto
770,193800.0,32.97,-116.67,284375.0,-90575.0,-31.850549450549448,Desconto muito alto
772,60000.0,35.39,-119.02,80894.99999999999,-20894.999999999985,-25.829779343593533,Desconto muito alto
778,93500.0,39.05,-122.91,118770.00000000001,-25270.000000000015,-21.276416603519415,Desconto muito alto
780,84700.0,36.8,-119.71,134135.0,-49435.0,-36.854661348641294,Desconto muito alto
782,64100.0,34.53,-117.3,69885.0,-5785.0,-8.277885096944981,Desconto ok
783,52100.0,35.06,-119.4,93555.00000000001,-41455.000000000015,-44.3108331997221,Desconto muito alto
787,194000.0,37.98,-122.01,241540.0,-47540.0,-19.682040241781902,Desconto muito alto
788,152900.0,36.71,-121.63,180040.0,-27140.0,-15.07442790491002,Desconto muito alto
789,232400.0,33.97,-118.03,245220.0,-12820.0,-5.227958567816655,Desconto ok
790,161300.0,33.92,-118.16,191205.00000000003,-29905.00000000003,-15.640281373395059,Desconto muito alto
794,79700.0,36.78,-119.81,119205.00000000001,-39505.000000000015,-33.140388406526576,Desconto muito alto
795,247099.99999999997,33.78,-118.04,288365.0,-41265.00000000003,-14.309989076344227,Desconto bom
796,193800.0,37.8,-122.25,204810.0,-11010.0,-5.375714076461111,Desconto ok
797,151400.0,36.73,-119.71,211445.0,-60045.0,-28.397455603111922,Desconto muito alto
798,195800.0,34.05,-118.35,219250.0,-23450.0,-10.695553021664766,Desconto bom
807,166400.0,33.83,-117.92,194785.00000000003,-28385.00000000003,-14.5724773468183,Desconto bom
809,44400.0,36.71,-119.76,56895.0,-12495.0,-21.961508041128393,Desconto muito alto
810,132400.0,38.56,-121.35,175945.00000000003,-43545.00000000003,-24.74921140129019,Desconto muito alto
815,109300.0,38.49,-121.44,125200.0,-15900.0,-12.699680511182109,Desconto bom
816,312500.0,37.79,-121.97,335884.99999999994,-23384.99999999994,-6.962204325885332,Desconto ok
817,49800.0,35.35,-118.99,57400.0,-7600.0,-13.240418118466899,Desconto bom
818,132500.0,34.04,-118.29,146560.0,-14060.0,-9.593340611353712,Desconto ok
819,103100.0,32.75,-117.11,148024.99999999997,-44924.99999999997,-30.349603107583167,Desconto muito alto
820,351300.0,33.63,-117.65,389085.0,-37785.0,-9.711245614711439,Desconto ok
821,87500.0,40.69,-121.83,110150.0,-22650.0,-20.562868815251928,Desconto muito alto
822,185600.0,37.87,-122.29,227440.0,-41840.0,-18.396060499472387,Desconto muito alto
823,117200.0,35.47,-120.64,149510.0,-32310.0,-21.61059460905625,Desconto muito alto
824,185200.0,32.77,-117.01,252869.99999999994,-67669.99999999994,-26.760786174714262,Desconto muito alto
832,149600.0,33.99,-118.33,196969.99999999997,-47369.99999999997,-24.04934761638827,Desconto muito alto
833,59400.0,39.48,-121.52,79280.00000000001,-19880.000000000015,-25.075681130171557,Desconto muito alto
834,105700.0,33.94,-118.29,150804.99999999997,-45104.99999999997,-29.90948575975596,Desconto muito alto
837,81600.0,37.02,-120.09,139770.0,-58170.0,-41.6183730414252,Desconto muito alto
840,108400.0,38.0,-121.31,155465.0,-47065.0,-30.273695043900556,Desconto muito alto
841,186600.0,33.07,-117.12,310360.0,-123760.0,-39.87627271555613,Desconto muito alto
845,131000.00000000001,38.0,-121.82,159845.0,-28844.999999999985,-18.045606681472666,Desconto muito alto
846,112500.0,36.34,-119.72,123225.0,-10725.0,-8.703590992087644,Desconto ok
848,109900.0,38.1,-122.25,173340.0,-63440.0,-36.59859236183224,Desconto muito alto
850,300000.0,33.95,-118.14,342649.99999999994,-42649.99999999994,-12.447103458339399,Desconto bom
851,43900.0,32.74,-116.0,95545.0,-51645.0,-54.053064001255954,Desconto muito alto
857,83200.0,32.87,-115.6,130569.99999999999,-47369.999999999985,-36.27939036532128,Desconto muito alto
858,147500.0,33.15,-117.06,222475.0,-74975.0,-33.7004157770536,Desconto muito alto
859,127000.0,38.09,-122.21,203150.0,-76150.0,-37.4846172778735,Desconto muito alto
860,89100.0,34.96,-120.57,138265.0,-49165.0,-35.55852891187213,Desconto muito alto
864,44400.0,40.07,-122.14,69665.00000000001,-25265.000000000015,-36.26641785688654,Desconto muito alto
868,94200.0,36.97,-120.08,157610.0,-63410.0,-40.23221876784468,Desconto muito alto
870,87500.0,36.29,-120.27,103505.0,-16005.0,-15.463021110091299,Desconto muito alto
871,152000.0,34.07,-118.03,169375.00000000003,-17375.00000000003,-10.258302583025845,Desconto bom
872,162000.0,33.9,-118.29,176760.00000000003,-14760.00000000003,-8.350305498981685,Desconto ok
873,190500.0,34.2,-118.45,203395.0,-12895.0,-6.339880528036579,Desconto ok
874,100000.0,33.99,-118.28,120150.00000000001,-20150.000000000015,-16.770703287557232,Desconto muito alto
875,209500.0,34.19,-118.36,274045.0,-64545.0,-23.55270119870824,Desconto muito alto
876,57700.0,37.96,-121.24,64780.0,-7080.0,-10.929299166409386,Desconto bom
877,107800.0,32.99,-115.41,115790.0,-7990.0,-6.900423179894637,Desconto ok
878,241600.0,33.97,-118.13,279495.0,-37895.0,-13.558382081969267,Desconto bom
883,296100.0,37.28,-121.97,319090.0,-22990.0,-7.204863831520887,Desconto ok
888,243900.00000000003,33.87,-117.83,281195.0,-37294.99999999997,-13.263038105229457,Desconto bom
889,143400.0,37.74,-122.16,257135.0,-113735.0,-44.23162929978416,Desconto muito alto
890,129500.0,32.64,-117.07,156555.0,-27055.0,-17.281466577241225,Desconto muito alto
893,172900.0,38.53,-122.82,198640.0,-25740.0,-12.958115183246074,Desconto bom
895,189300.0,34.18,-118.53,255225.0,-65925.0,-25.830149867763737,Desconto muito alto
896,54600.0,35.42,-119.03,75030.0,-20430.0,-27.22910835665734,Desconto muito alto
899,130600.0,38.12,-120.76,145765.0,-15165.0,-10.403732034438994,Desconto bom
902,75000.0,35.23,-115.75,129604.99999999999,-54604.999999999985,-42.131862196674504,Desconto muito alto
908,70000.0,34.06,-118.29,207305.0,-137305.0,-66.23332770555461,Desconto muito alto
909,76600.0,36.65,-120.31,81615.00000000001,-5015.000000000015,-6.144703792195079,Desconto ok
910,137500.0,33.7,-117.77,235535.0,-98035.0,-41.62226420701807,Desconto muito alto
914,171100.0,33.9,-118.03,215885.00000000003,-44785.00000000003,-20.744841003311958,Desconto muito alto
917,81300.0,33.94,-118.28,102525.0,-21225.0,-20.702267739575714,Desconto muito alto
920,265200.0,34.17,-118.39,291895.0,-26695.0,-9.145411877558711,Desconto ok
922,86300.0,32.69,-117.11,135265.0,-48965.0,-36.19931246072524,Desconto muito alto
924,357300.0,37.9,-122.26,392170.0,-34870.0,-8.891552133003543,Desconto ok
929,98800.0,39.12,-121.63,129034.99999999999,-30234.999999999985,-23.431627077924585,Desconto muito alto
931,107300.0,33.89,-118.19,121230.0,-13930.0,-11.49055514311639,Desconto bom
932,103900.0,37.83,-122.28,123870.00000000003,-19970.00000000003,-16.12174053443128,Desconto muito alto
933,88500.0,37.04,-119.94,109445.0,-20945.0,-19.137466307277627,Desconto muito alto
935,39400.0,39.5,-121.54,79020.0,-39620.0,-50.13920526449,Desconto muito alto
936,205500.0,33.2,-117.22,224620.0,-19120.0,-8.512153859852194,Desconto ok
937,162500.0,33.78,-118.19,214245.0,-51745.0,-24.15225559522976,Desconto muito alto
941,154200.0,34.09,-117.93,190025.0,-35825.0,-18.852782528614657,Desconto muito alto
942,260300.0,37.73,-121.94,325769.99999999994,-65469.99999999994,-20.0970009515916,Desconto muito alto
944,184500.0,34.14,-118.25,198750.0,-14250.0,-7.169811320754717,Desconto ok
947,173800.0,36.82,-119.64,206809.99999999997,-33009.99999999997,-15.96151056525312,Desconto muito alto
948,70000.0,40.45,-120.36,86335.0,-16335.0,-18.92048416053744,Desconto muito alto
949,144400.0,34.12,-117.92,158844.99999999997,-14444.99999999997,-9.093770656929696,Desconto ok
950,86600.0,38.56,-121.53,106610.00000000001,-20010.000000000015,-18.769346215176824,Desconto muito alto
951,350500.0,33.66,-117.69,371485.0,-20985.0,-5.648949486520317,Desconto ok
952,55000.0,36.84,-120.69,62275.00000000001,-7275.000000000007,-11.682055399437987,Desconto bom
956,71900.0,35.62,-117.7,125970.0,-54070.0,-42.9229181551163,Desconto muito alto
958,294200.0,37.54,-122.28,325000.0,-30800.0,-9.476923076923077,Desconto ok
959,177200.0,33.94,-118.03,196434.99999999997,-19234.99999999997,-9.792043169496258,Desconto ok
960,162500.0,34.1,-118.29,221554.99999999994,-59054.99999999994,-26.654780979892106,Desconto muito alto
961,216600.0,34.1,-117.88,233260.00000000003,-16660.00000000003,-7.142244705478876,Desconto ok
965,267400.0,32.68,-117.02,288675.00000000006,-21275.00000000006,-7.369879622412768,Desconto ok
966,204000.0,33.66,-117.64,287070.0,-83070.0,-28.93719301912426,Desconto muito alto
967,187500.0,37.67,-122.11,198840.00000000003,-11340.00000000003,-5.703077851538939,Desconto ok
970,55400.0,35.39,-118.99,69935.0,-14535.0,-20.78358475727461,Desconto muito alto
975,261500.0,33.02,-117.06,341040.00000000006,-79540.00000000006,-23.32277738681681,Desconto muito alto
978,160500.0,33.7,-117.98,181660.0,-21160.0,-11.648133876472532,Desconto bom
979,59800.0,40.43,-122.29,73690.0,-13890.0,-18.84923327452843,Desconto muito alto
981,107200.0,39.33,-121.4,126825.00000000001,-19625.000000000015,-15.474078454563383,Desconto muito alto
984,82100.0,38.97,-121.31,89529.99999999999,-7429.999999999985,-8.298894225399293,Desconto ok
988,190900.0,33.82,-118.06,316800.00000000006,-125900.00000000006,-39.74116161616163,Desconto muito alto
990,185600.0,38.42,-122.79,236599.99999999997,-50999.99999999997,-21.555367709213854,Desconto muito alto
991,53400.0,36.3,-119.65,73120.0,-19720.0,-26.96936542669584,Desconto muito alto
994,144500.0,32.59,-117.12,192945.00000000003,-48445.00000000003,-25.108191453523037,Desconto muito alto
996,159600.0,37.46,-122.13,200055.0,-40455.0,-20.221938966784133,Desconto muito alto
998,120700.0,33.89,-118.26,190595.0,-69895.0,-36.672000839476375,Desconto muito alto
1000,94000.0,37.13,-118.94,149160.0,-55160.0,-36.98042370608742,Desconto muito alto
1002,62299.99999999999,37.96,-121.26,79510.00000000001,-17210.000000000022,-21.645076091057753,Desconto muito alto
1008,253000.0,38.37,-122.71,270510.00000000006,-17510.00000000006,-6.472958485823095,Desconto ok
1010,87500.0,37.64,-118.97,124170.0,-36670.0,-29.532093098171863,Desconto muito alto
1011,235200.0,33.96,-117.35,323944.99999999994,-88744.99999999994,-27.395082498572275,Desconto muito alto
1013,80700.0,37.75,-122.18,202630.00000000003,-121930.00000000003,-60.17371563934265,Desconto muito alto
1017,61299.99999999999,36.76,-119.79,80444.99999999999,-19144.999999999993,-23.79886879234259,Desconto muito alto
1018,177800.0,37.91,-122.31,253900.0,-76100.0,-29.972430090586844,Desconto muito alto
1020,51900.0,36.06,-119.03,74884.99999999999,-22984.999999999985,-30.69373038659276,Desconto muito alto
1026,189700.0,32.79,-116.98,245015.0,-55315.0,-22.576168805991472,Desconto muito alto
1028,192700.0,33.79,-118.2,222940.0,-30240.0,-13.564187673813583,Desconto bom
1030,262100.00000000003,34.38,-118.54,286560.00000000006,-24460.00000000003,-8.53573422668901,Desconto ok
1035,86300.0,36.15,-120.37,164620.00000000003,-78320.00000000003,-47.57623618029402,Desconto muito alto
1041,112500.0,33.98,-118.25,118760.00000000003,-6260.000000000029,-5.271135062310566,Desconto ok
1042,162500.0,33.97,-118.04,197830.00000000003,-35330.00000000003,-17.858767628772192,Desconto muito alto
1046,237600.0,33.79,-118.03,258465.0,-20865.0,-8.072659741164182,Desconto ok
1050,217900.0,34.14,-118.12,271354.99999999994,-53454.99999999994,-19.699286911978756,Desconto muito alto
